bf_bugid,key_word,key_phrase
CSCva02221,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCva08173,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCva12710,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCva15894,"pid=,-Process=,ipl=",
CSCva31893,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCva40770,"CIAM.,api-gen,Note",
CSCva51159,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCva79610,"LoRa,virtual-lpwa,modem",;;ir module modem wp gen;show virtual modem info command;warbler lora modem version ir
CSCva82855,"sparrow,support,,platform",sparrow sweep ping;sparrow show platform;sparrow rommon boot;sparrow clear imix;sparrow verify bootflash;igma neededadded support run igma;build sync support url cisco;mode hardware support uut dyip;fc technical support url cisco;type url support url http;sparrow show platform field slot;intf sparrow platform show traceback;sparrow show platform integrity data;;message show platform id nooib
CSCvb05691,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCvb30581,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvb38255,"gemboa,kernel,Linux",evaluation gemboa bind zz;evaluation gemboa kernel zuti;evaluation gemboa kernel gq;evaluation gemboa kernel zuti;evaluation gemboa kernel zuti;evaluation gemboa kernel psirt tps;evaluation gemboa kernel hu zuti;evaluation gemboa kernel sf zuti;evaluation gemboa kernel hv zuti;evaluation gemboa kernel fo zuti
CSCvb39084,"pid=,-Process=,ipl=",
CSCvb56366,"CE300,psirt-done,alert",cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url;cve cisco alert link url
CSCvb61965,"pid=,-Process=,ipl=",
CSCvb65650,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvb65764,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCvb67885,"Camero,Rockwell,assembly",eds file assembly port number;;cip configuration assembly default value;
CSCvb69984,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCvb71784,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCvb73686,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCvb74727,"LoRa,virtual-lpwa,modem",;;ir module modem wp gen;show virtual modem info command;warbler lora modem version ir
CSCvb85587,"ABOUT,overcome,*issue_not_a_bug_or_enhancement",;;raise manner overcome cdets limitations;;
CSCvb95790,"LoRa,virtual-lpwa,modem",;;ir module modem wp gen;show virtual modem info command;warbler lora modem version ir
CSCvb97162,"DMM,vulnerabilityMissingThis,PostgreSQL",
CSCvc08664,"ABOUT,overcome,*issue_not_a_bug_or_enhancement",;;raise manner overcome cdets limitations;;
CSCvc09241,"pid=,-Process=,ipl=",
CSCvc20588,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCvc34438,"CIAM.,api-gen,Note",
CSCvc38373,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvc40894,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCvc50048,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCvc53669,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCvc57978,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCvc68149,"seen,offset,device",accuracy unknown offset log variance;ntp ptp offset mean path;high range offset around ns;could see offset sreference bug;byte confidentiality offset work fine;info ptp device type time;connect petra device offset mean;eds show device port instead;correction debug device show passive;traceback see device give value
CSCvc71456,"vlan,drop,prp",kernel arbitrary vlan socket buffer;show delete vlan infoiot saturn;ip address vlan static value;ip address vlan nd core;many minutes vlan without change;device start drop ptp packets;lan ingress drop lan ingress;overrun pkt drop prp channel;packets errors drop overrun frame;send traffic drop packets reason;ptp prp ptp servo;ptpoverprp ptp prp channel work;prp egress statistics;iox nat prp mrpversion;xe iot prp ipv mld
CSCvc76449,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCvc83333,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCvc86971,"vlan,drop,prp",kernel arbitrary vlan socket buffer;show delete vlan infoiot saturn;ip address vlan static value;ip address vlan nd core;many minutes vlan without change;device start drop ptp packets;lan ingress drop lan ingress;overrun pkt drop prp channel;packets errors drop overrun frame;send traffic drop packets reason;ptp prp ptp servo;ptpoverprp ptp prp channel work;prp egress statistics;iox nat prp mrpversion;xe iot prp ipv mld
CSCvc91775,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCvc96182,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCvc98259,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCvd24371,"provided.MissingMissingMissingMissingnobug,RESERVED,announcing",
CSCvd36120,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCvd36388,"LOU,Bank,sharedEntries",
CSCvd53597,"sparrow,support,,platform",sparrow sweep ping;sparrow show platform;sparrow rommon boot;sparrow clear imix;sparrow verify bootflash;igma neededadded support run igma;build sync support url cisco;mode hardware support uut dyip;fc technical support url cisco;type url support url http;sparrow show platform field slot;intf sparrow platform show traceback;sparrow show platform integrity data;;message show platform id nooib
CSCvd67052,"vlan,drop,prp",kernel arbitrary vlan socket buffer;show delete vlan infoiot saturn;ip address vlan static value;ip address vlan nd core;many minutes vlan without change;device start drop ptp packets;lan ingress drop lan ingress;overrun pkt drop prp channel;packets errors drop overrun frame;send traffic drop packets reason;ptp prp ptp servo;ptpoverprp ptp prp channel work;prp egress statistics;iox nat prp mrpversion;xe iot prp ipv mld
CSCvd83034,"wpan,WPAN,RF",enable show wpan hardware configmackinac;wpan remote agent;show remote wpan info cgr;ir join wpan pan id;shutdown work wpan interface cgr
CSCvd84845,"vlan,drop,prp",kernel arbitrary vlan socket buffer;show delete vlan infoiot saturn;ip address vlan static value;ip address vlan nd core;many minutes vlan without change;device start drop ptp packets;lan ingress drop lan ingress;overrun pkt drop prp channel;packets errors drop overrun frame;send traffic drop packets reason;ptp prp ptp servo;ptpoverprp ptp prp channel work;prp egress statistics;iox nat prp mrpversion;xe iot prp ipv mld
CSCvd99984,"bundle,built,hypervisor",remove ios bundle multavista base;ir ir bundle install fail;factory flash bundle tar gzir;hypervisor version bundle install reload;install stage bundle install may;hypervisor install stage;ssa;cgr hypervisor install fail;partition latest hypervisor boot backup;bundle image hypervisor go image
CSCve00395,"ASA,FMC,ISA",
CSCve02135,"sparrow,support,,platform",sparrow sweep ping;sparrow show platform;sparrow rommon boot;sparrow clear imix;sparrow verify bootflash;igma neededadded support run igma;build sync support url cisco;mode hardware support uut dyip;fc technical support url cisco;type url support url http;sparrow show platform field slot;intf sparrow platform show traceback;sparrow show platform integrity data;;message show platform id nooib
CSCve21712,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCve38233,"pid=,-Process=,ipl=",
CSCve39776,"reason,Sparrow:,boot",;;last reload reason reload;;;boot backup image;version secure boot bypass fix;install ir boot connect console;ios ios boot show run;
CSCve41186,"http://www.cisco.com/techsupportCopyright,file,DM",read arbitrary file leverage download;os windows file share enable;denial service file corruption allow;;
CSCve45060,"pid=,-Process=,ipl=",
CSCve58239,"Verify,[Matia],system",cluster file system ocfs subsystem;request target system successful exploit;color management system cms earlier;denial service system crash possibly;denial service system crash possibly
CSCve58615,"LoRa,virtual-lpwa,modem",;;ir module modem wp gen;show virtual modem info command;warbler lora modem version ir
